uuid,barcode
d80334e2-0ee0-432a-aa78-3d6ca1f017e5,TCGA-C8-A8HR-01A-11R-A36F-07
51948358-b1bb-46d7-a25c-8d3fe81557f0,TCGA-C8-A12Z-01A-11R-A115-07
7fdefd17-e36c-4672-a941-fa6272cc5933,TCGA-A8-A0A1-01A-11D-A011-01
d95fece8-cab4-4a20-a0c5-732cda8eedb8,TCGA-BH-A0DG-01A-21D-A891-36
a572e59c-096f-4054-bbb4-90f2e2461d99,TCGA-S3-AA15-01A-11R-A41B-07
b759c1b7-4e1b-401a-995b-2ad652b8dd8f,TCGA-A2-A0T5-10A-01D-A723-36
0046fa8d-5dab-41ca-b121-a7c1e802f56e,TCGA-A2-A0SW-10A-01D-A087-01
a4d25df1-e531-4bfc-b9b5-36859fffa2b2,TCGA-A2-A0EU-10A-01D-A059-01
c7222423-3c32-47ee-b225-a3a725f02ed8,TCGA-A8-A08T-10A-01D-A88Z-36
e4e099ea-7207-48b8-a578-d5e6d83054b0,TCGA-A8-A0A7-01A-11R-A00Z-07
caab327a-8abe-4334-8725-11088499a0e1,TCGA-AR-A1AI-10A-01D-A895-36
db0431c8-5c09-4c50-9875-aead2280c239,TCGA-A8-A0A7-10A-01D-A012-01
0e060495-4028-4cb4-a496-3d068164ff49,TCGA-A8-A09Z-10A-01D-A012-01
b13f0fe8-c51b-4361-895d-9f77e966de9e,TCGA-A2-A4S1-10A-01D-A25N-01
623cd22d-6333-4cc3-9a7d-fd69270fd713,TCGA-AO-A03R-10A-01D-A89H-36
0f71e6f4-fd82-43eb-88b2-e59a0d48f621,TCGA-AO-A0JE-01A-11D-A892-36
4376b78e-bfec-4142-8407-b967883d7b6b,TCGA-E9-A1RD-11A-33R-A157-07
43e67b71-90bd-4b95-8c0f-45d3b63dd254,TCGA-EW-A1IY-01A-11D-A13J-01
e68e4ea3-db89-4b2b-81a5-5be3bd1ca16f,TCGA-A8-A086-10A-01D-A88Z-36
1deadf31-dc7d-4361-8041-ab0a27edebb3,TCGA-BH-A0HY-01A-11R-A056-07
d006b7f8-339a-45c9-8e21-eb12f7b39cc7,TCGA-AN-A0FS-10A-01D-A037-01
9e25136d-6311-429f-b35e-30706aa091da,TCGA-GM-A2D9-11A-42D-A18N-01
7ea46c11-b28e-41df-a01d-c0098a2c38f8,TCGA-3C-AALI-10A-01D-A41E-01
ba99b701-e4f2-4dbb-b98c-ca61c3d3e861,TCGA-AC-A2QJ-11A-12D-A19X-01
183ac64a-442a-44c0-be53-402098e2e13b,TCGA-AR-A24V-01A-21D-A166-01
2d5b0962-b5c4-4482-9f28-47e4dcdb6df6,TCGA-5L-AAT1-01A-12R-A41B-07
88a16056-cc45-4fee-99e0-f7fc7e1971df,TCGA-BH-A0B0-01A-21R-A115-07
e59d6b6e-1a01-4f3f-b298-06f2c6c7b111,TCGA-A2-A3XW-01A-11R-A239-07
a83dac26-4fdb-4819-be18-a6e03641fb80,TCGA-E9-A1NC-01A-21R-A26B-07
ad67e3a9-1751-4e6f-a962-2175f824f96d,TCGA-A8-A07U-01A-11R-A034-07
77f150b1-5f40-442d-91c5-6d3571513513,TCGA-BH-A0RX-01A-21R-A084-07
17b87e41-8f42-48d8-90f8-d2c9b8553481,TCGA-BH-A0BS-01A-11R-A12P-07
0e56b380-a3d6-4e81-8299-9f8a62330d7b,TCGA-BH-A0DI-01A-21R-A12P-07
a63cca36-139d-4054-9d99-9b04ddae7ec2,TCGA-AO-A124-01A-11R-A10J-07
ad4b2d76-b4bb-457d-903f-823630a4d37b,TCGA-BH-A0H9-01A-11R-A056-07
cdfe79d9-a0bd-4700-937f-07bd0ee51d73,TCGA-B6-A0RG-01A-11R-A056-07
b6bbcd01-c1a3-42b8-afe7-c17b987903b0,TCGA-E9-A24A-01A-11R-A169-07
c4ceaaf8-4803-45d7-9937-42d25db60148,TCGA-B6-A402-01A-11R-A239-07
f7a47166-9593-4a37-b95a-2de86b6d65c9,TCGA-BH-A0BD-01A-11R-A034-07
16ffdede-3d07-431a-a4ed-318c7a66c096,TCGA-AO-A0JD-01A-11R-A056-07
fc0e74d2-ab94-48b1-8e31-808bde7a3fe6,TCGA-A8-A07F-01A-11R-A00Z-07
6a40f728-eee2-4777-a8e0-67fd6f9f7927,TCGA-AN-A0XP-01A-11R-A109-07
d393af6b-de4b-4ca6-bc06-a29068dfe086,TCGA-B6-A0X5-01A-21R-A109-07
046fe29e-7c99-4093-8565-f2f205a00796,TCGA-BH-A0BM-11A-12R-A089-07
05aa6d12-6d48-4ecb-8211-036e647ef72e,TCGA-AC-A2FF-01A-11R-A17B-07
0c0ddcd7-8b4c-4489-b642-e48c4ab4602a,TCGA-D8-A27I-01A-11R-A16F-07
0427af63-b665-4c57-874b-65222c200bfe,TCGA-AQ-A04L-01B-21R-A10J-07
a39993c2-0b95-4df1-b501-b1a746633449,TCGA-GM-A2DM-01A-11R-A180-07
7789d241-991c-4cc9-a557-69d5c439b930,TCGA-BH-A0WA-01A-11R-A109-07
dbbacb2c-b675-4a35-a6ff-157865f24945,TCGA-BH-A18S-01A-11R-A12D-07
ea5c9d47-1803-4bd5-88da-352e172bc45d,TCGA-AQ-A54N-01A-11R-A266-07
4b96ee43-874c-4fa6-b5ce-08caf37ef2e1,TCGA-A7-A13E-01A-11R-A277-07
2a2d5de1-44d7-4c83-91d6-fc1b3c136143,TCGA-A8-A09N-01A-11R-A00Z-07
c642f518-6ba5-4c90-9f0c-0bad0ed80199,TCGA-BH-A0DQ-01A-11R-A084-07
a5c799bc-1332-4127-8fda-84da04084d25,TCGA-A7-A26E-01B-06R-A277-07
89409cf3-e710-47fd-af3c-6f8f0dec7c90,TCGA-A7-A26E-01A-11R-A277-07
9a4b2ae7-163a-4157-b340-8a5807515b63,TCGA-A2-A1G4-01A-11D-A13J-01
efe7e418-69ea-49cd-81ec-98fa898661b4,TCGA-D8-A1JH-01A-11D-A13J-01
2efe8c96-4c2a-4240-8b52-e6a4b3fbaed4,TCGA-AO-A0JA-10A-01D-A059-01
e259a01b-9813-4d33-b7b6-9b8cb1e3bdf9,TCGA-AC-A3YJ-10A-01D-A22W-01
9f67a781-b38a-4c02-b9f3-937478dc3e99,TCGA-EW-A1PG-10A-01D-A898-36
95d0edfc-6fdb-44a5-bbfa-b61481869656,TCGA-AR-A2LO-10A-01D-A18N-01
9dd76695-b725-4994-bab2-034780fff662,TCGA-A8-A09A-10A-01D-A012-01
a67a1fe3-e5cc-425f-bb22-e2e7508ffd36,TCGA-EW-A1PB-01A-11D-A141-01
8f4d34b3-5dd0-4ff2-b017-0cfa6e5c5f6b,TCGA-BH-A1FJ-01A-11R-A13Q-07
d0e1389f-7a54-4153-9a50-7926cc3c3992,TCGA-A8-A099-10A-01D-A88Z-36
8dfaf003-cf1e-41cb-9996-7f7511f49314,TCGA-E2-A1L8-10A-01D-A13N-01
f5933be9-befc-499f-a7ab-ec136a6aab65,TCGA-E2-A2P5-01A-11D-A19X-01
ccfd38e4-4b52-42a4-9e11-412e2290890b,TCGA-A2-A04T-10A-01D-A037-01
7b738087-65b1-4c6e-94c4-d0ba6bb17098,TCGA-EW-A1OW-01A-21R-A144-07
a9b5ab37-10c2-4fb6-9c4e-3fcd5ea26526,TCGA-AO-A0JF-01A-11R-A056-07
2a2901d8-fbf3-478f-927b-3384bc6f8c01,TCGA-AR-A1AM-01A-41D-A227-01
62aaddd3-fb4e-4e2f-a664-1f7f177f381d,TCGA-E9-A1RF-01A-11D-A898-36
f7aa7ed2-15a2-49b7-9769-b01bfd410192,TCGA-AN-A0XN-01A-21D-A893-36
450d9953-67d6-4c70-8a65-442e9e29ce62,TCGA-E2-A1IL-10A-01D-A14F-01
d9a62dd5-7245-41af-a2ae-7d524f3289db,TCGA-C8-A26V-10A-01D-A16C-01
b229cf8a-84c9-4f5c-9958-dc5587387c77,TCGA-AC-A5EH-01A-11D-A28A-01
0d1b2657-26ab-4ef9-b4fb-b484805bb264,TCGA-AN-A0FN-01A-11D-A891-36
688cdf26-1172-4aa6-9a0c-fc14ec7ab21d,TCGA-A2-A0YG-01A-21D-A107-01
17943f7a-4f27-49fc-aee7-504158c55748,TCGA-A8-A07C-10A-01D-A037-01
70f9ee27-14ff-47f1-96a9-723214495e80,TCGA-EW-A1PB-10A-01D-A898-36
fd7a6cfc-0ebe-4b79-b93d-d70b9bf533bc,TCGA-AN-A0XR-01A-11R-A109-07
8ca36e25-aabc-4bd9-9ced-a8d432ca0260,TCGA-LL-A73Y-01A-11R-A33J-07
9e63ff85-5b2f-4ce9-b0c9-98175e703e25,TCGA-E9-A1R0-10A-01D-A16C-01
e4f120bc-21f8-4e5f-a525-2f8ab0d74f14,TCGA-BH-A0HQ-10A-01D-A037-01
d88577d3-ac10-4a31-8a5e-27b8fa0f6265,TCGA-E2-A14W-01A-11D-A12A-01
f548bcec-768f-4886-bf63-fa1bb2ff7c3f,TCGA-E2-A2P5-10B-01D-A19X-01
5a4564cc-992b-4d57-9de7-705179f78071,TCGA-E2-A2P5-10B-01D-A89B-36
a6f9b537-d843-4181-9ba8-712c44986581,TCGA-D8-A1Y1-01A-21R-A14M-07
0f434f74-e47c-4bb8-beb2-93945884963a,TCGA-BH-A1EV-01A-11D-A134-01
3c07fc64-c783-4a8f-87d7-fc224da427b9,TCGA-BH-A1FR-11B-42D-A13N-01
56081713-6249-4a3f-8498-277e688d1ec9,TCGA-BH-A1FR-01A-11R-A13Q-07
4dbd9556-e853-4836-8252-3893ea095eec,TCGA-A8-A079-01A-21D-A89H-36
17ecfcdf-37a6-4d16-90d5-c51e0f33099d,TCGA-BH-A0BC-11A-22D-A092-01
a7b8d170-9216-458d-ac6a-649a42183d90,TCGA-AC-A6IW-10A-01D-A33G-01
a53c261c-c8e4-4ff4-8dd3-e3412b6e1717,TCGA-AN-A04D-01A-21D-A314-09
6f3bd40b-98b5-431b-a0b3-c7767b479d7d,TCGA-EW-A1OX-01A-11R-A144-07
c52f1af5-fb2b-478e-8d20-50d830c341eb,TCGA-AC-A6IW-01A-12D-A89E-36
1277b2ec-0374-403f-8bba-cb57aeeb0d01,TCGA-D8-A4Z1-01A-21R-A266-07
de397789-9ff5-4cb0-be88-957477820714,TCGA-OL-A66J-01A-11R-A29R-07
ded51f14-42ce-4681-8db1-4d7d33e70341,TCGA-E9-A3HO-01A-11D-A20R-01
d9126541-4eb3-48fc-88ed-2e0ecea0d9d4,TCGA-E9-A1N5-01A-11R-A14D-07
46a14766-d810-4bb2-8de0-022a30447b6e,TCGA-A8-A08L-01A-11D-A19H-09
e7ad8320-7961-44bf-ad3c-e2dbad5258b2,TCGA-AO-A1KP-10A-01D-A13N-01
d7eaa46e-c00d-43c3-b30c-cd956a4e9319,TCGA-AR-A1AY-10A-01D-A12N-01
bdee019c-38ae-4686-84fe-2454ba4c70dc,TCGA-AR-A254-01A-21R-A169-07
4b8ef410-8612-4c64-839f-47770deba446,TCGA-A7-A4SD-01A-11R-A266-07
8c5bf146-1743-4c73-87a5-356aba1b05fe,TCGA-OL-A6VO-01A-12D-A33D-01
7f1cbb4f-aecf-42be-91cc-fb35d03447df,TCGA-AO-A0JE-01A-11R-A056-07
2ac0f908-7f14-44d0-a390-082f80493c1f,TCGA-HN-A2OB-10B-01D-A27O-01
707414cc-7f34-41c6-8803-6641521a4069,TCGA-AO-A1KR-01A-12R-A144-07
800ca72f-4bd7-46d7-904b-bcda2fa3500c,TCGA-C8-A26W-01A-11R-A16F-07
784dc935-ba3d-43c5-bfc2-9ccaca35f2df,TCGA-AR-A24Z-10A-01D-A89A-36
b2530a83-c9fa-4069-acb1-e96ee99738fa,TCGA-AR-A0TY-01A-12D-A111-01
8634a033-3631-40a6-b26d-9617ed238813,TCGA-5T-A9QA-01A-11D-A89F-36
104e3cb5-c6df-422b-a55f-6b19408594d4,TCGA-E2-A1L7-01A-11R-A144-07
be65c37e-7aa8-466d-a1fe-102e8e25e2e9,TCGA-AR-A255-01A-11R-A169-07
20e90b8d-aa05-4918-8e54-1b969488148f,TCGA-A8-A08I-01A-11R-A00Z-07
ae2e0936-a225-491b-8361-3c20663768d9,TCGA-C8-A131-01A-11R-A115-07
1ace2a0c-773d-45b5-8fd6-968c88731bbb,TCGA-AN-A04A-01A-21R-A034-07
679ba4c3-49da-47d1-bef2-ce25fd862758,TCGA-WT-AB41-01A-11R-A41B-07
59d61414-a337-4e45-9e89-4526dde82786,TCGA-A8-A07L-01A-11R-A00Z-07
2700aca8-b120-4655-87ab-a9f8f7f633db,TCGA-A7-A4SB-01A-21R-A266-07
2291d3f5-8269-4f31-adad-4b873c7ac770,TCGA-LL-A442-01A-11R-A24H-07
ee89e01e-d54e-4166-a3ae-db9357639523,TCGA-E2-A155-01A-11R-A12D-07
ea4c3031-5f48-4048-90ff-a525271cfebc,TCGA-BH-A0W5-01A-11R-A109-07
5b6828f2-4da6-49a4-a19c-569e089ff0b0,TCGA-A2-A0CQ-01A-21R-A034-07
c95841fa-ea90-4a12-99aa-5c342af9e0e8,TCGA-BH-A209-11A-42R-A157-07
1cb0d51d-def6-40ec-9c5f-4a98315b0382,TCGA-A8-A06N-01A-11R-A00Z-07
82004d79-07d3-4a01-b266-4d36353ba561,TCGA-E2-A1L6-01A-11R-A13Q-07
97dd05b6-58a9-43ab-9e03-faa105d2a700,TCGA-BH-A18N-01A-11R-A12D-07
0437af11-bb89-4901-9764-bb410c2e94c5,TCGA-BH-A1FD-01A-11R-A13Q-07
4f4862e1-abfc-4577-bdb2-a96759ef2b53,TCGA-D8-A1JG-01B-11R-A13Q-07
5dfadec2-3a10-40a9-99be-4984e917ba88,TCGA-BH-A0AZ-01A-21R-A12P-07
f03677e2-11ab-40b2-8499-591357c2c9d6,TCGA-BH-A0AV-01A-31R-A115-07
4e98f490-cbdf-4864-8cc3-b5f9d3c95146,TCGA-E9-A1R6-01A-11R-A14D-07
c95a37a1-d3cd-421c-bc5f-0f8dc448f64c,TCGA-A2-A04P-01A-31R-A034-07
931442ba-af81-4b68-beca-7285fc44b1df,TCGA-3C-AALJ-01A-31R-A41B-07
c003fb3b-179c-49b0-8d9a-656c4dc39901,TCGA-E2-A15L-01A-11R-A12D-07
6b9180f4-bdd0-4118-bff7-0523cad45567,TCGA-D8-A1XD-01A-11R-A14D-07
9684fb22-becb-44dc-8d84-4c8540507c8c,TCGA-C8-A12X-01A-11R-A115-07
cee1efda-644b-4cee-aad2-d7f5ca93cdec,TCGA-A8-A08O-01A-21R-A056-07
d6882616-b77d-4d4c-90dc-7318c57876e1,TCGA-AO-A12F-01A-11R-A115-07
4c941474-f3e0-4735-bad0-cff8894fb08d,TCGA-D8-A1XM-01A-21R-A14M-07
d796de5e-4512-4b3a-93d4-2a006e79084f,TCGA-E2-A1L7-11A-33R-A144-07
f599be9a-0cac-4441-905c-5a6c87e7bc8c,TCGA-BH-A0BW-11A-12R-A115-07
a17d51b5-c397-4591-a227-dc0425948420,TCGA-GM-A2DK-01A-21R-A180-07
3690d431-165d-40bb-af61-cfda445b3be8,TCGA-BH-A18I-01A-11R-A12D-07
e5363f56-84fa-4b66-a005-1e7cdcb84c2f,TCGA-A7-A26J-01A-11R-A277-07
23ac8b84-f000-45ea-ad35-a46323d3670a,TCGA-A7-A26J-01A-11R-A169-07
0b4cae8e-1a2c-4ba9-b126-5abf35f73b36,TCGA-A7-A3J0-01A-11R-A213-07
519039a7-141e-4367-a6eb-e9307136daf3,TCGA-BH-A0HB-01A-11R-A056-07
808f4ac6-9bc9-402f-be36-b7ec8658c150,TCGA-E9-A1R7-11A-42R-A14M-07
490df7f9-4b05-449d-bf47-d7de49aa50c0,TCGA-EW-A423-01A-11R-A24H-07
c4a9a1df-4397-409e-85ec-30e0789377c2,TCGA-BH-A42V-01A-11R-A24H-07
c25c7ca5-8d03-4bba-b42b-c8b1042c0d48,TCGA-OK-A5Q2-01A-11R-A27Q-07
1731e58f-8ad9-4ea1-8769-298e36fff42a,TCGA-A8-A06R-01A-11D-A89H-36
7af23ba7-e5bf-41b9-b91f-5709321dadb7,TCGA-AR-A24U-01A-11R-A169-07
c4afcca9-94e4-4ecd-98d1-0aab86de8685,TCGA-A2-A0YL-01A-21R-A109-07
f10261f1-96cf-4c4f-8607-173542fbdff2,TCGA-EW-A1OV-10A-01D-A141-01
f8b66eb8-ed0f-403e-9871-edfca3eae87b,TCGA-BH-A0H5-01A-21D-A111-01
561bb38a-f9b8-4a0a-b03b-fbe70859869a,TCGA-BH-A18J-01A-11R-A12D-07
1d0878a6-5c7c-40b9-8eab-64981d783b71,TCGA-D8-A27V-01A-12R-A17B-07
31bfa493-2527-480f-89f8-0636475dd58c,TCGA-BH-A18J-11A-31D-A12A-01
34a78d72-1b1b-4dee-9096-4637fbaca180,TCGA-C8-A3M8-01A-11D-A20R-01
f7bdce43-53f0-4feb-8380-03e86a07ae7c,TCGA-AR-A0TR-01A-11D-A087-01
20bdbc53-f2de-4686-9eb7-44c625cd802e,TCGA-AQ-A1H2-01A-11D-A13J-01
2c3bd65e-6982-4e22-8eaa-760548de32f1,TCGA-E9-A1RF-01A-11D-A160-01
71645cf5-2415-4355-a960-54b0404e12f6,TCGA-GM-A2DD-10C-01D-A17U-01
0b798fe4-1c51-4c36-afc8-5bee39fd6077,TCGA-E9-A1R0-01A-22R-A16F-07
21a4a68c-8474-442b-8d10-f4a3b3169458,TCGA-E2-A152-10A-01D-A12A-01
76d295dc-59bd-45d4-ae0a-be9c1b76132d,TCGA-B6-A0X4-01A-11D-A107-01
b104781d-8ee2-4589-88ed-8d0b8786cd08,TCGA-E2-A158-01A-11D-A12A-01
2c7fdf44-0d4b-4620-bae8-6c886f293fa5,TCGA-A2-A0CX-10A-01D-A012-01
ffd44ac5-744e-4a76-b308-3f7440e74c40,TCGA-EW-A1OW-10A-01D-A898-36
41a87746-ec8e-47e3-986c-d1a119e7c96b,TCGA-C8-A26V-01A-11R-A16F-07
d1569197-9c4b-4512-a280-f33a0c6bdb20,TCGA-S3-A6ZH-10B-01D-A32H-01
bee7d338-be86-4ac2-9cfd-4d31503108d6,TCGA-E2-A15D-01A-11D-A111-01
12e77ad3-548d-4609-991c-c36321f8e2d8,TCGA-BH-A0EE-10A-01D-A037-01
da29bf10-4629-4234-8e49-43a4513fe579,TCGA-E9-A5FK-01A-11R-A27Q-07
1bfbe9a2-47ae-40a7-9781-c5b471f4fb89,TCGA-BH-A203-01A-12D-A166-01
4382bb60-997e-4a1a-9cdb-3d8738806379,TCGA-A2-A4RX-01A-11R-A266-07
39edfa9a-61cd-4ba2-8337-d54c10d11446,TCGA-AR-A2LQ-01A-22D-A89B-36
f98ec3f3-3d39-43c7-bf53-9735748c1b6b,TCGA-OL-A5RU-10A-01D-A28D-01
d8474c9a-8ca5-43ca-aa79-ae121dd0e66b,TCGA-A2-A4S1-01A-11D-A89D-36
f75c57f7-021b-47c1-b169-3653c7ae72ee,TCGA-AC-A3W5-10A-01D-A89C-36
5d875fca-d1ff-4c08-9dfa-0f1e67dc586b,TCGA-AR-A2LK-01A-11R-A180-07
6e102cfd-0e89-4627-9e42-ff37367a4046,TCGA-EW-A1PA-10A-01D-A141-01
1688a963-e38d-4888-9da4-36cd6138c51c,TCGA-A8-A097-10A-01D-A88Z-36
76f59eaa-f2e7-4c02-bae1-3ca166daa15b,TCGA-BH-A0BR-10A-01D-A113-01
9814ba78-6356-473c-b5ce-a8c7ee496219,TCGA-AO-A1KR-10A-01D-A897-36
9b980569-4da2-43ee-a06a-18ee09baf41d,TCGA-A2-A0CP-01A-11R-A034-07
98e433eb-2e04-4ed3-9784-4c08744b04fb,TCGA-A8-A08A-01A-11D-A011-01
f468ebec-fff0-4270-94a9-530c311136ac,TCGA-AR-A1AO-01A-11D-A12N-01
dcac8f3c-d282-4ac9-9194-b1461966c795,TCGA-EW-A1P0-01A-11R-A144-07
7a6e4dd7-ec3a-4cb5-86a2-594e4b5355fc,TCGA-AQ-A1H3-10A-01D-A13N-01
1bdfc99c-e4b0-4b6b-a0f8-b29539ddbeba,TCGA-AQ-A1H3-10A-01D-A896-36
a8fa9282-6695-477a-8202-73882cdfa8f7,TCGA-D8-A73U-01A-11R-A33J-07
ff708fb2-73c0-4f98-9f7d-c97a61575489,TCGA-D8-A1JF-01A-11D-A13J-01
7ef8953e-3797-488d-a6f3-dfd080239ebf,TCGA-E9-A226-10A-01D-A160-01
ffeede9a-d9a9-4836-8c56-39f12a5fde0e,TCGA-A8-A086-01A-11R-A00Z-07
1e066c8a-936e-43bd-93d7-24d94d412124,TCGA-C8-A26W-10A-01D-A89A-36
079749c2-11e6-44dc-8d85-a66a1b1c5edb,TCGA-AO-A125-01A-11D-A10L-01
93672b82-4f2d-4775-ac12-c5466f4b95f4,TCGA-E9-A1N5-01A-11D-A897-36
2c3000b7-4db9-4f00-a82a-ca6802806631,TCGA-C8-A1HM-01A-12R-A137-07
c1778b3c-5649-4e26-b937-fd00ffd58387,TCGA-A8-A097-01A-11R-A034-07
478a40b1-0f88-401d-92b6-4b58b2c56798,TCGA-LD-A74U-01A-13R-A33J-07
91706439-4f10-4967-94c1-153cfe1bcc67,TCGA-E9-A1RD-01A-11D-A160-01
c36e0f46-deda-418d-b6c8-0d578f704b16,TCGA-B6-A40C-10A-01D-A89C-36
1f86241c-5c52-413a-9db4-3311af4319e1,TCGA-A2-A0D3-10A-01D-A891-36
bcf54f74-750a-45b7-bb3c-d985e8706642,TCGA-AC-A7VB-01A-11D-A350-01
1faf9aa3-5195-4aa5-ae29-f67e49e7e70c,TCGA-D8-A27N-01A-11D-A16C-01
2c9e1a37-0acc-458b-9df5-5e4f061eca6a,TCGA-AC-A5XU-01A-11D-A28A-01
2328a9cf-9056-4007-a472-0c43c03d50d5,TCGA-OL-A66I-10A-01D-A29M-01
7fed5f96-687b-4319-80e4-61a20ad1a5f4,TCGA-AC-A8OQ-01A-11D-A41E-01
84cff855-d17a-4c09-b432-53893ae69c1e,TCGA-GI-A2C8-11A-22R-A16F-07
2e9902c2-e171-465e-ae13-45c413f7515f,TCGA-A1-A0SH-01A-11R-A084-07
71ea0cc0-d979-4efd-a670-1e8e8a329aca,TCGA-EW-A1J2-01A-21R-A13Q-07
71175258-a00a-4035-8f33-eb48bf04066f,TCGA-E9-A5UO-01A-11R-A28M-07
a3039f53-9e11-4b53-b65e-ea5e14914ef0,TCGA-A2-A0SY-01A-31R-A084-07
4f54add3-c33d-4bc9-9e1f-c75f52d15f1e,TCGA-BH-A1FE-11B-14R-A13Q-07
ff570f9a-a252-496d-a452-344063851a7b,TCGA-AC-A2QH-01A-11R-A18M-07
67d73608-5dfb-41c1-85d3-52f1eba7daa2,TCGA-AO-A1KQ-01A-11R-A13Q-07
4081fb70-afcd-4be3-a071-6df014f4fa52,TCGA-C8-A134-01A-11R-A115-07
ccc7b8e5-7ea4-4efc-81c1-ef6c15acd241,TCGA-AO-A03O-01A-11R-A00Z-07
92dd3ded-2b51-4d1d-8c8a-09ed1f0b16ed,TCGA-E9-A1RI-01A-11R-A169-07
ee447251-5c90-426f-a0c7-bd2041189761,TCGA-Z7-A8R5-01A-42R-A41B-07
be4d1c31-e925-4eb0-aa96-974b6f6bcc07,TCGA-A8-A06X-01A-21R-A00Z-07
bab81011-81b1-4fa4-bda1-fddec99245f5,TCGA-A2-A4S2-01A-12R-A266-07
64657d41-17ad-4692-8a13-0cf55c55f11d,TCGA-A7-A0CH-01A-21R-A00Z-07
2e753306-2df6-4666-b1ce-06992d109d02,TCGA-A1-A0SO-01A-22R-A084-07
80d565a0-59f6-409e-8850-5d4e2b5b996d,TCGA-B6-A1KI-01A-11R-A14M-07
760131f1-5fbf-469f-9629-43733014953d,TCGA-BH-A0EI-01A-11R-A115-07
59f472a7-ce4f-4d3a-9193-8b3a4500d52b,TCGA-A2-A3XV-01A-21R-A239-07
6ac73ea5-48e8-40d8-8383-fa28991813fd,TCGA-A2-A0YJ-01A-11R-A109-07
44c12577-af9f-4f8c-8b18-24269d6604cb,TCGA-S3-AA0Z-01A-11R-A41B-07
45702d4f-2d23-4e37-88ad-565e44a18fa2,TCGA-B6-A0RM-01A-11R-A084-07
81801e72-d293-42e0-8871-5468e33b6d89,TCGA-BH-A0B6-01A-11R-A19W-07
e1a528ee-1bec-4aa5-bb9c-9d0af3ba4108,TCGA-A7-A6VX-01A-12R-A33J-07
73ac99d6-d01b-45d9-8df2-205610109911,TCGA-AC-A23E-01A-11R-A157-07
2ce2b916-b768-424c-a57b-96ab4a77276e,TCGA-A2-A0CV-01A-31R-A115-07
b3b6d3bf-426f-4720-9adb-98783faa0eff,TCGA-A7-A4SF-01A-11R-A266-07
b0e906d2-e2ae-49fa-8d7a-8a00f1d6d0a1,TCGA-A8-A07R-01A-21R-A034-07
62a4b965-7aaa-4bd4-b469-57a713b2e9fd,TCGA-BH-A0DT-11A-12R-A12D-07
b9220098-f6f9-4732-8e94-3c9eeb4b8479,TCGA-E2-A1II-01A-11R-A144-07
309dcac2-7efa-467c-9dc7-222c130b0fec,TCGA-E2-A15M-01A-11R-A12D-07
ed0aae7b-f815-4dc8-a98f-5844602cbaea,TCGA-A8-A07G-01A-11R-A034-07
1f9a9190-4157-457e-9794-a9217d2aa2f8,TCGA-E2-A14S-01A-11R-A12D-07
c7571e35-d912-4935-b2c3-bbba019fe9f8,TCGA-A2-A0EY-01A-11R-A034-07
a10463d8-e74c-490c-b8ed-1dbc6227e32f,TCGA-E2-A15A-06A-11R-A12D-07
86d6bd3f-d1a8-4b12-bd4f-009cd707ad8b,TCGA-E9-A1R7-01A-11R-A14M-07
427a04c9-9b48-49de-8a47-2adc4e1dd32a,TCGA-D8-A27H-01A-11R-A16F-07
0c3ddae2-366f-4b21-ab46-a2cfe1963e42,TCGA-A2-A1G6-01A-11R-A13Q-07
5b92e1c6-6265-46b5-bcf7-0c0bafe6f390,TCGA-A8-A08Z-01A-21R-A00Z-07
c84958db-e7a3-4cd5-9b5e-a5435a86021d,TCGA-BH-A1EO-01A-11R-A137-07
f35ae5c7-6e88-410d-b86f-c5bdae11a5f4,TCGA-C8-A275-01A-21R-A16F-07
43fafe95-d1ba-4869-9540-b6c38f6b99c6,TCGA-5L-AAT0-01A-12D-A41E-01
75182885-7501-49b1-bb0d-8a88da1080a3,TCGA-BH-A0HK-11A-11R-A089-07
bf7ed505-af6f-4dd3-acfa-77d2a4dd0f13,TCGA-A8-A09A-10A-01D-A88Z-36
fa640af3-b7a8-4166-a31a-f901284799ac,TCGA-D8-A1XW-10A-01D-A14J-01
e7789185-2581-4846-bafd-8b920edc0973,TCGA-D8-A1XW-01A-11R-A14M-07
39e1094e-65e6-41f9-81e3-4c84f098341c,TCGA-E2-A109-01A-11D-A10L-01
afd57cfe-3751-48e2-9683-de9c0335a51d,TCGA-E2-A107-01A-11D-A10L-01
fb6049e7-0b59-4309-9445-aa2da2a65fbe,TCGA-A2-A4RX-10A-01D-A702-36
d61e20d5-dafe-465b-b391-9791615e58f7,TCGA-AR-A1AX-10A-01D-A896-36
584e2e95-912a-4806-b74f-e4fde489ab9a,TCGA-AR-A1AR-10A-01D-A896-36
5f77c928-8b65-43d4-b3d5-9fa9188a77d1,TCGA-A7-A56D-10A-01D-A27O-01
3eb2d652-73f5-41c0-bf73-f40e85e1ecae,TCGA-AN-A03Y-01A-21R-A00Z-07
a217c1ab-e2cb-487c-982a-8241da38272f,TCGA-A7-A4SC-01A-12R-A266-07
b93b04d3-7526-4d65-bc15-0148e75ac225,TCGA-D8-A27P-01A-11R-A16F-07
bd90cc5e-345e-4bbe-adc3-3ebd8723786f,TCGA-AQ-A1H2-10A-01D-A896-36
c03c3a4a-c3b3-4b82-9904-12cf564838e2,TCGA-AC-A2QI-01A-12D-A19X-01
